DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,84,22355.06,6134.02,4788.01,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Asheville,NC - Asheville,44,14299.5,5962.89,4591.93,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Asheville,NC - Asheville,47,12270.0,5590.53,4448.13,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,60,28943.77,5935.17,4976.5,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,33,19327.24,6014.79,4670.7,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Asheville,NC - Asheville,12,9974.33,5435.33,4295.0,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,22,12411.05,5997.64,4822.09,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,57,15421.63,6501.12,4992.53,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,111,23411.1,6540.75,5383.32,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,64,37035.28,12153.16,8854.28,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,44,17914.14,6733.64,4591.59,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,110,22132.84,6249.62,4445.47,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,69,18654.86,8019.01,6019.52,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Hickory,NC - Hickory,55,18203.44,6058.47,4832.87,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,46,18157.22,6451.39,5095.57,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,83,15564.76,10271.65,6787.25,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,89,20324.18,7259.9,6233.22,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Johnson City,TN - Johnson City,35,13776.49,7522.91,6037.23,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,75,19505.52,7027.04,5668.63,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greensboro,NC - Greensboro,47,13795.34,5672.55,4267.34,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,45,20919.96,10754.91,7780.93,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,36,15329.53,5707.31,4398.86,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Wilmington,NC - Wilmington,34,15384.06,6213.32,4681.68,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,104,23781.16,7033.14,5389.44,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,43,10697.7,6401.16,4887.51,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,78,23462.95,6297.73,5187.76,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,59,22606.58,5493.36,4284.29,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,82,26852.89,6879.7,5463.45,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,23,17234.87,6583.0,5205.26,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Asheville,NC - Asheville,20,13985.85,5861.05,4644.6,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,47,24617.38,6544.11,5050.79,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greensboro,NC - Greensboro,149,13324.21,6701.45,5082.54,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,14,10977.57,5727.21,4709.14,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,70,18928.51,5874.46,4412.47,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,70,22378.3,5902.53,4675.99,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,22,19633.05,6037.18,4655.64,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,23,18807.48,6381.3,5092.87,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,48,17120.33,7115.13,5608.52,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,97,25230.75,9490.64,6512.46,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,96,16029.86,5316.93,4188.53,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,207,19200.22,6315.78,4886.16,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Hickory,NC - Hickory,97,31114.51,5344.69,4482.09,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,20,18027.1,5960.9,4328.95,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greensboro,NC - Greensboro,20,15062.85,5712.05,4483.4,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,55,28054.6,6941.22,4914.0,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,24,11150.46,6041.58,4611.79,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,18,24261.72,5698.33,4730.56,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,47,17969.34,6342.7,4765.66,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,88,18923.1,7082.28,5635.01,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,53,22502.21,6239.66,5066.87,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,21,32289.0,5999.86,4643.76,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Wilmington,NC - Wilmington,138,16032.2,7145.11,5612.83,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,40,13813.73,6925.0,5550.03,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Hickory,NC - Hickory,32,20714.09,6482.06,5057.88,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Winston-Salem,NC - Winston-Salem,17,20033.24,6003.47,4433.41,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,55,29117.58,6418.56,5124.27,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,79,20111.25,6292.49,5073.56,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,79,17318.24,6261.34,4863.71,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,56,18791.16,6802.79,5473.34,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Wilmington,NC - Wilmington,52,17642.79,5768.9,4451.83,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,16,13069.06,6234.13,5046.0,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,25,22789.32,6481.96,4785.56,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,52,20846.52,5899.52,4355.58,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Raleigh,NC - Raleigh,74,21558.84,5565.41,3905.97,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Charlotte,NC - Charlotte,22,19308.86,4976.59,3753.0,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Asheville,NC - Asheville,51,14067.24,5573.57,4404.45,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Greenville,NC - Greenville,25,13665.64,5868.32,4636.56,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Bismarck,ND - Bismarck,32,9590.69,6191.09,4766.41,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Minot,ND - Minot,97,14392.46,6261.88,5149.89,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Fargo/Moorhead MN,ND - Fargo/Moorhead MN,72,16276.36,6654.82,5233.03,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Bismarck,ND - Bismarck,61,13933.3,6834.25,5284.62,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Grand Forks,ND - Grand Forks,51,14757.22,6761.51,5508.82,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Grand Forks,ND - Grand Forks,14,9903.64,10429.57,9188.43,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,ND,Fargo/Moorhead MN,ND - Fargo/Moorhead MN,60,13994.65,6095.48,5017.37,2,5,Midwest,Midwest-West North Central,North Dakota
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,38,17358.92,6085.32,4661.37,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,38,12717.76,5525.13,4486.39,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,46,20703.37,10556.67,7876.85,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,78,20616.1,6687.55,5292.58,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,96,18254.35,7009.1,5696.64,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,23,13152.48,5879.52,4798.87,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,28,8717.18,5754.93,4169.71,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,54,12899.3,5530.31,4387.59,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,47,14299.66,6168.87,4950.47,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,46,13279.5,6341.0,5276.65,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,22,17355.09,9960.91,8403.09,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,23,19715.87,6342.87,4948.61,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,37,21329.97,8014.89,6059.49,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Akron,OH - Akron,34,26500.68,6491.62,4664.09,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Akron,OH - Akron,65,30445.02,7576.89,5396.03,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,71,21113.1,6473.37,4797.28,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Kettering,OH - Kettering,21,25317.95,5154.14,4129.05,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Akron,OH - Akron,78,21525.83,7120.14,5627.9,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,37,13990.97,5757.84,4625.89,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,35,11822.29,6103.8,4966.14,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,80,14978.35,6577.65,5161.5,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,38,7303.95,5601.24,4281.26,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,15,21157.4,8862.93,6673.47,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,116,17448.78,6823.9,5554.67,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,27,16367.85,6609.07,5274.59,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,86,16018.57,5256.85,4219.22,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,42,17125.79,6508.43,5557.38,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,19,12840.37,6213.47,4018.84,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,45,29060.53,9599.78,6542.31,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,49,23650.84,7248.8,5711.57,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,39,34290.72,6412.18,4869.1,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,55,13599.29,5478.4,4625.87,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Youngstown,OH - Youngstown,46,30821.93,5873.59,4674.96,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,53,18276.13,5822.49,4750.81,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,30,19337.4,5957.93,5029.93,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,34,16804.03,11081.24,8885.65,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Youngstown,OH - Youngstown,72,22511.06,6897.63,4940.94,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,17,14940.59,5807.0,4880.94,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,109,23393.2,6037.42,5083.31,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,42,40815.36,7295.83,5987.71,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,72,10941.53,6423.01,4928.72,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,34,13681.5,7717.68,6734.32,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,50,12804.54,6285.2,4706.12,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,34,29791.32,6310.71,4844.91,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,30,22411.13,8491.97,6166.47,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Kettering,OH - Kettering,25,31195.8,6433.12,4646.56,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,94,21397.54,6942.52,5679.47,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Akron,OH - Akron,25,18696.84,5789.24,4393.44,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Kettering,OH - Kettering,47,21867.45,6882.34,4689.7,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,21,14355.0,5435.05,4271.1,3,10,Northeast,Mid-Atlantic,Pennsylvania
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,39,36714.79,6493.38,4809.28,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,19,18707.89,5736.05,4867.84,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,66,13783.38,6980.45,4804.74,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,58,26015.64,9269.95,6785.17,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,45,21616.47,5963.18,4793.13,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,11,24120.91,6647.09,4927.64,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,34,16336.26,6711.26,5659.5,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,62,15497.31,5690.1,4425.06,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,45,15795.22,5295.49,4193.58,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,17,14968.0,6859.12,5575.12,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,78,17432.74,5860.12,4566.86,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,PA,Pittsburgh,PA - Pittsburgh,27,11223.74,6102.04,5026.44,3,10,Northeast,Mid-Atlantic,Pennsylvania
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,91,20410.48,5190.32,4109.99,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,28,15115.07,5672.0,4867.82,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,37,13429.19,7431.16,6257.38,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,35,30891.06,9284.26,6543.97,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,77,15062.1,5959.92,4919.75,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,IN,Fort Wayne,IN - Fort Wayne,41,12739.49,6937.68,5894.12,3,8,Midwest,Midwest-East North Central,Indiana
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,86,18245.94,6119.83,4477.5,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,54,17064.44,6452.98,5476.94,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,29,14452.03,6068.34,4802.9,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,45,28901.8,6270.87,5073.0,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,35,32873.31,7714.8,5780.17,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,64,26296.5,8500.02,6245.58,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,56,31974.38,10517.57,7291.66,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Youngstown,OH - Youngstown,12,31118.75,7945.58,5359.33,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,36,30928.53,5557.83,4606.94,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,31,21700.52,7011.94,5676.26,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Elyria,OH - Elyria,57,14502.75,5744.33,4333.26,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,83,15760.02,5717.72,4687.3,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,15,10734.27,6339.0,5383.13,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Akron,OH - Akron,40,35406.75,6674.83,4643.33,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Canton,OH - Canton,13,29244.85,5816.85,4232.77,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,25,23012.2,8422.68,6666.04,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cleveland,OH - Cleveland,83,22373.36,5443.52,4169.71,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Toledo,OH - Toledo,18,21702.94,5321.72,4445.89,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,45,17329.47,6196.89,5192.27,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Youngstown,OH - Youngstown,41,24565.66,6556.93,4927.32,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Cincinnati,OH - Cincinnati,116,25034.83,7614.98,5141.02,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Columbus,OH - Columbus,16,14717.75,5772.0,4767.56,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Elyria,OH - Elyria,82,18431.13,6095.41,4728.11,3,9,Midwest,Midwest-East North Central,Ohio
194,SIMPLE PNEUMONIA & PLEURISY W CC,OH,Dayton,OH - Dayton,40,23229.18,6165.7,4297.7,3,9,Midwest,Midwest-East North Central,Ohio
